  0.149999321        0.640002072        0.636757433    
  0.159999326        0.609758079        0.606527627    
  0.169999331        0.580553412        0.577683926    
  0.179999337        0.552488029        0.550315320    
  0.189999342        0.525625944        0.524436951    
  0.199999347        0.500001669        0.500001431    
  0.209999353        0.475625783        0.476909846    
  0.219999358        0.452490151        0.455027223    
  0.229999363        0.430571884        0.434200197    
  0.239999369        0.409837335        0.414271235    
  0.249999374        0.390245110        0.395094246    
  0.259999365        0.371748358        0.376549304    
  0.269999355        0.354296923        0.358552605    
  0.279999346        0.337838858        0.341064811    
  0.289999336        0.322321713        0.324093461    
  0.299999326        0.307693273        0.307693452    
  0.309999317        0.293902457        0.291960537    
  0.319999307        0.280899733        0.277022749    
  0.329999298        0.268637508        0.263027281    
  0.339999288        0.257070214        0.250123501    
  0.349999279        0.246154591        0.238446862    
  0.359999269        0.235849813        0.228098974    
  0.369999260        0.226117149        0.219132021    
  0.379999250        0.216920406        0.211532593    
  0.389999241        0.208225533        0.205211952    
  0.399999231        0.200000614        0.200000331    
  0.409999222        0.192215875        0.195648327    
  0.419999212        0.184843466        0.191835791    
  0.429999202        0.177857369        0.188187465    
  0.439999193        0.171233401        0.184298366    
  0.449999183        0.164948940        0.179763108    
  0.459999174        0.158982977        0.174212471    
  0.469999164        0.153315917        0.167353824    
  0.479999155        0.147929445        0.159008399    
  0.489999145        0.142806575        0.149149358    
  0.499999136        0.137931436        0.137932017    
  0.509999156        0.133289278        0.125711799    
  0.519999146        0.128866345        0.113049299    
  0.529999137        0.124649778        0.100697309    
  0.539999127        0.120627612         8.95649865E-02
  0.549999118        0.116788663         8.06611553E-02
  0.559999108        0.113122486         7.50119910E-02
  0.569999099        0.109619386         7.35615715E-02
  0.579999089        0.106270231         7.70495906E-02
  0.589999080        0.103066511         8.58819261E-02
  0.599999070        0.100000277         9.99984220E-02
  0.609999061         9.70640928E-02    0.118749909    
  0.619999051         9.42509696E-02    0.140801683    
  0.629999042         9.15543810E-02    0.164079234    
  0.639999032         8.89682174E-02    0.185773894    
  0.649999022         8.64867195E-02    0.202419743    
  0.659999013         8.41045156E-02    0.210091710    
  0.669999003         8.18165466E-02    0.204674631    
  0.679998994         7.96180591E-02    0.182286739    
  0.689998984         7.75045678E-02    0.139798746    
  0.699998975         7.54719004E-02     7.54793435E-02
  0.709998965         7.35160932E-02    -1.03058424E-02
  0.719998956         7.16334283E-02   -0.114334755    
  0.729998946         6.98203966E-02   -0.229830906    
  0.739998937         6.80737048E-02   -0.345868081    
  0.749998927         6.63902164E-02   -0.447039247    
  0.759998918         6.47670105E-02   -0.513546407    
  0.769998908         6.32013083E-02   -0.521807253    
  0.779998899         6.16904795E-02   -0.445881844    
  0.789998889         6.02320544E-02   -0.259819299    
  0.799998879         5.88236861E-02     5.87792993E-02
  0.809998870         5.74631579E-02    0.523973584    
  0.819998860         5.61483763E-02     1.13522756    
  0.829998851         5.48773557E-02     1.86982965    
  0.839998841         5.36482073E-02     2.67424226    
  0.849998832         5.24591543E-02     3.45484829    
  0.859998822         5.13084941E-02     4.06909037    
  0.869998813         5.01946360E-02     4.31831408    
  0.879998803         4.91160415E-02     3.94517326    
  0.889998794         4.80712689E-02     2.63796401    
  0.899998784         4.70589474E-02     4.74584177E-02
  0.909998775         4.60777581E-02    -4.17863798    
  0.919998765         4.51264717E-02    -10.3336802    
  0.929998755         4.42038924E-02    -18.5529728    
  0.939998746         4.33089025E-02    -28.6609879    
  0.949998736         4.24404293E-02    -39.9510574    
  0.959998727         4.15974446E-02    -50.8626022    
  0.969998717         4.07789797E-02    -58.5442047    
  0.979998708         3.99841070E-02    -58.2394676    
  0.989998698         3.92119400E-02    -42.4740448    
  0.999998689         3.84616330E-02     3.04808393E-02
